"Cislo faktury";"Dodavatel";"Kod partnera";"Cislo faktury dodavatele";"Typ dokladu";"Variabilni symbol";"Castka";"Mena";"Datum vystaveni";"Datum prijeti";"Datum splatnosti";"Datum uhrady";"Ucel platby";"Uhrada cizi mena";"Castka cizi mena";"Cizi mena ID";"Cislo radku";"Castka bez DPH - radek";"Castka - radek"
1206200118;"Královéhradecký kraj";"04540-01";562892012;"F";562892012;4238,5;"CZK";2012-06-21;2012-06-21;2012-06-27;2012-06-27;"121//56 289/2012 KRÁLOVÉHRADECKÝ  KRAJ  -  FIN.ZÚČTOVÁNÍ 2012 § 6115";4238,5;4238,5;"0023606f-e733-414a-82da-4cb7156e818b";1;4238.50;4238.50
1206200119;"Pardubický kraj";"02731-01";562892012;"F";562892012;900;"CZK";2012-06-21;2012-06-21;2012-06-27;2012-06-27;"121//56 289/2012 PARDUBICKÝ  KRAJ  -  FIN.ZÚČTOVÁNÍ 2012 § 6115";900;900;"0023606f-e733-414a-82da-4cb7156e818b";1;900.00;900.00
1206200120;"Olomoucký kraj";"02729-01";562892012;"F";562892012;17941;"CZK";2012-06-21;2012-06-21;2012-06-27;2012-06-27;"121//56 289/2012 OLOMOUCKÝ  KRAJ  -  FIN.ZÚČTOVÁNÍ 2012 § 6115";17941;17941;"0023606f-e733-414a-82da-4cb7156e818b";1;17941.00;17941.00
1206200121;"Zlínský kraj";"02872-01";562892012;"F";562892012;12;"CZK";2012-06-21;2012-06-21;2012-06-27;2012-06-27;"121//56 289/2012 ZLÍNSKÝ  KRAJ  -  FIN.ZÚČTOVÁNÍ 2012 § 6115";12;12;"0023606f-e733-414a-82da-4cb7156e818b";1;12.00;12.00
1206200122;"Moravskoslezský kraj";"02730-01";562892012;"F";562892012;43964,8;"CZK";2012-06-21;2012-06-21;2012-06-27;2012-06-27;"121//56 289/2012 MORAVSKOSLEZSKÝ   KRAJ  -  FIN.ZÚČTOVÁNÍ 2012 § 6115";43964,8;43964,8;"0023606f-e733-414a-82da-4cb7156e818b";1;43964.80;43964.80
1206200123;"Středočeský kraj";"04332-01";562892012;"F";562892012;14301;"CZK";2012-06-21;2012-06-21;2012-06-27;2012-06-27;"121//56 289/2012 STŘEDOČESKÝ  KRAJ  -  FIN.ZÚČTOVÁNÍ 2012 § 6115";14301;14301;"0023606f-e733-414a-82da-4cb7156e818b";1;14301.00;14301.00
1206200124;"Plzeňský kraj";"04333-01";562892012;"F";562892012;16955,26;"CZK";2012-06-21;2012-06-21;2012-06-27;2012-06-27;"121//56 289/2012 PLZENSKÝ  KRAJ  -  FIN.ZÚČTOVÁNÍ 2012 § 6115";16955,26;16955,26;"0023606f-e733-414a-82da-4cb7156e818b";1;16955.26;16955.26
1206200125;"Ústecký kraj";"02875-01";562892012;"F";562892012;4277;"CZK";2012-06-21;2012-06-21;2012-06-27;2012-06-27;"121//56 289/2012 ÚSTECKÝ  KRAJ  -  FIN.ZÚČTOVÁNÍ 2012 § 6115";4277;4277;"0023606f-e733-414a-82da-4cb7156e818b";1;4277.00;4277.00
1206200126;"Středočeský kraj";"04332-01";562892012;"F";562892012;5029696,97;"CZK";2012-06-21;2012-06-21;2012-06-27;2012-06-27;"121//56 289/2012 STŘEDOČESKÝ  KRAJ  -  FIN.ZÚČTOVÁNÍ 2012  § 4329";5029696,97;5029696,97;"0023606f-e733-414a-82da-4cb7156e818b";1;5029696.97;5029696.97
1206200127;"Jihočeský kraj";"04535-01";562892012;"F";562892012;1121308,38;"CZK";2012-06-21;2012-06-21;2012-06-27;2012-06-27;"121//56 289/2012 JIHOČESKÝ  KRAJ  -  FIN.ZÚČTOVÁNÍ 2012 § 4329";1121308,38;1121308,38;"0023606f-e733-414a-82da-4cb7156e818b";1;1121308.38;1121308.38
1206200128;"Plzeňský kraj";"04333-01";562892012;"F";562892012;3083673,19;"CZK";2012-06-21;2012-06-21;2012-06-27;2012-06-27;"121//56 289/2012 PLZENSKÝ  KRAJ  -  FIN.ZÚČTOVÁNÍ 2012 § 4329";3083673,19;3083673,19;"0023606f-e733-414a-82da-4cb7156e818b";1;3083673.19;3083673.19
1206200129;"Karlovarský kraj";"02873-01";562892012;"F";562892012;248279,31;"CZK";2012-06-21;2012-06-21;2012-06-27;2012-06-27;"121//56 289/2012 KARLOVARSKÝ  KRAJ  -  FIN.ZÚČTOVÁNÍ 2012 § 4329";248279,31;248279,31;"0023606f-e733-414a-82da-4cb7156e818b";1;248279.31;248279.31
1206200130;"Liberecký kraj";"02874-01";562892012;"F";562892012;684423;"CZK";2012-06-21;2012-06-21;2012-06-27;2012-06-27;"121//56 289/2012 LIBERECKÝ KRAJ  -  FIN.ZÚČTOVÁNÍ 2012 § 4329";684423;684423;"0023606f-e733-414a-82da-4cb7156e818b";1;684423.00;684423.00
1206200131;"Královéhradecký kraj";"04540-01";562892012;"F";562892012;5455815,45;"CZK";2012-06-21;2012-06-21;2012-06-27;2012-06-27;"121//56 289/2012 KRÁLOVÉHRADECKÝ  KRAJ  -  FIN.ZÚČTOVÁNÍ 2012 § 4329";5455815,45;5455815,45;"0023606f-e733-414a-82da-4cb7156e818b";1;5455815.45;5455815.45
1206200132;"Pardubický kraj";"02731-01";562892012;"F";562892012;4230643,81;"CZK";2012-06-21;2012-06-21;2012-06-27;2012-06-27;"121//56 289/2012 PARDUBICKÝ  KRAJ  -  FIN.ZÚČTOVÁNÍ 2012 § 4329";4230643,81;4230643,81;"0023606f-e733-414a-82da-4cb7156e818b";1;4230643.81;4230643.81
1206200133;"Kraj Vysočina";"04334-01";562892012;"F";562892012;157639;"CZK";2012-06-21;2012-06-21;2012-06-27;2012-06-27;"121//56 289/2012 VYSOČINA  KRAJ  -  FIN.ZÚČTOVÁNÍ 2012 § 4329";157639;157639;"0023606f-e733-414a-82da-4cb7156e818b";1;157639.00;157639.00
1206200134;"Jihomoravský kraj";"04536-01";562892012;"F";562892012;4031947,61;"CZK";2012-06-21;2012-06-21;2012-06-27;2012-06-27;"121//56 289/2012 JIHOMORAVSKÝ KRAJ  -  FIN.ZÚČTOVÁNÍ 2012 § 4329";4031947,61;4031947,61;"0023606f-e733-414a-82da-4cb7156e818b";1;4031947.61;4031947.61
1206200135;"Olomoucký kraj";"02729-01";562892012;"F";562892012;6571899,45;"CZK";2012-06-21;2012-06-21;2012-06-27;2012-06-27;"121//56 289/2012 OLOMOUCKÝ  KRAJ  -  FIN.ZÚČTOVÁNÍ 2012 § 4329";6571899,45;6571899,45;"0023606f-e733-414a-82da-4cb7156e818b";1;6571899.45;6571899.45
1206200136;"Zlínský kraj";"02872-01";562892012;"F";562892012;2089738,3;"CZK";2012-06-21;2012-06-21;2012-06-27;2012-06-27;"121//56 289/2012 ZLÍNSKÝ  KRAJ  -  FIN.ZÚČTOVÁNÍ 2012 § 4329";2089738,3;2089738,3;"0023606f-e733-414a-82da-4cb7156e818b";1;2089738.30;2089738.30
1206200137;"Moravskoslezský kraj";"02730-01";562892012;"F";562892012;8816856,13;"CZK";2012-06-21;2012-06-21;2012-06-27;2012-06-27;"121//56 289/2012 MORAVSKOSLEZSKÝ   KRAJ  -  FIN.ZÚČTOVÁNÍ 2012 § 4329";8816856,13;8816856,13;"0023606f-e733-414a-82da-4cb7156e818b";1;8816856.13;8816856.13
1206200138;"Jihomoravský kraj";"04536-01";562892012;"F";562892012;160;"CZK";2012-06-21;2012-06-21;2012-06-27;2012-06-27;"121//56 289/2012 JIHOMORAVSKÝ KRAJ  -  FIN.ZÚČTOVÁNÍ 2012 § 3529";160;160;"0023606f-e733-414a-82da-4cb7156e818b";1;160.00;160.00
1206200139;"Moravskoslezský kraj";"02730-01";562892012;"F";562892012;371916;"CZK";2012-06-21;2012-06-21;2012-06-27;2012-06-27;"121//56 289/2012 MORAVSKOSLEZSKÝ   KRAJ  -  FIN.ZÚČTOVÁNÍ 2012 § 3529";371916;371916;"0023606f-e733-414a-82da-4cb7156e818b";1;371916.00;371916.00
1206200140;"Středočeský kraj";"04332-01";4111098074;"F";4111098074;165000;"CZK";2012-06-21;2012-06-21;2012-06-26;2012-06-26;"121//56 062/2012 STŘEDOČESKÝ  KRAJ  - VOLBY OBCE";165000;165000;"0023606f-e733-414a-82da-4cb7156e818b";1;165000.00;165000.00
1206200141;"Jihočeský kraj";"04535-01";4111098074;"F";4111098074;25000;"CZK";2012-06-21;2012-06-21;2012-06-26;2012-06-26;"121//56 062/2012 JIHOČESKÝ KRAJ  - VOLBY OBCE";25000;25000;"0023606f-e733-414a-82da-4cb7156e818b";1;25000.00;25000.00
1206200142;"Plzeňský kraj";"04333-01";4111098074;"F";4111098074;75000;"CZK";2012-06-21;2012-06-21;2012-06-26;2012-06-26;"121//56 062/2012 PLZENSKÝ  KRAJ  - VOLBY OBCE";75000;75000;"0023606f-e733-414a-82da-4cb7156e818b";1;75000.00;75000.00
1206200143;"Královéhradecký kraj";"04540-01";4111098074;"F";4111098074;50000;"CZK";2012-06-21;2012-06-21;2012-06-26;2012-06-26;"121//56 062/2012 KRÁLOVÉHRADECKÝ  KRAJ  - VOLBY OBCE";50000;50000;"0023606f-e733-414a-82da-4cb7156e818b";1;50000.00;50000.00
1206200144;"Pardubický kraj";"02731-01";4111098074;"F";4111098074;55000;"CZK";2012-06-21;2012-06-21;2012-06-26;2012-06-26;"121//56 062/2012 PARDUBICKÝ  KRAJ  - VOLBY OBCE";55000;55000;"0023606f-e733-414a-82da-4cb7156e818b";1;55000.00;55000.00
1206200145;"Kraj Vysočina";"04334-01";4111098074;"F";4111098074;25000;"CZK";2012-06-21;2012-06-21;2012-06-26;2012-06-26;"121//56 062/2012 VYSOČINA  KRAJ  - VOLBY OBCE";25000;25000;"0023606f-e733-414a-82da-4cb7156e818b";1;25000.00;25000.00
1206200146;"Olomoucký kraj";"02729-01";4111098074;"F";4111098074;25000;"CZK";2012-06-21;2012-06-21;2012-06-26;2012-06-26;"121//56 062/2012 OLOMOUCKÝ   KRAJ  - VOLBY OBCE";25000;25000;"0023606f-e733-414a-82da-4cb7156e818b";1;25000.00;25000.00
1206200147;"Středočeský kraj";"04332-01";4111098074;"F";4111098074;20000;"CZK";2012-06-21;2012-06-21;2012-06-26;2012-06-26;"121//56 062/2012 STŘEDOČESKÝ  KRAJ  - VOLBY";20000;20000;"0023606f-e733-414a-82da-4cb7156e818b";1;20000.00;20000.00
1206200148;"Jihočeský kraj";"04535-01";4111098074;"F";4111098074;20000;"CZK";2012-06-21;2012-06-21;2012-06-26;2012-06-26;"121//56 062/2012 JIHOČESKÝ KRAJ  - VOLBY ";20000;20000;"0023606f-e733-414a-82da-4cb7156e818b";1;20000.00;20000.00
1206200149;"Plzeňský kraj";"04333-01";4111098074;"F";4111098074;20000;"CZK";2012-06-21;2012-06-21;2012-06-26;2012-06-26;"121//56 062/2012 PLZENSKÝ  KRAJ  - VOLBY ";20000;20000;"0023606f-e733-414a-82da-4cb7156e818b";1;20000.00;20000.00
1206200150;"Královéhradecký kraj";"04540-01";4111098074;"F";4111098074;20000;"CZK";2012-06-21;2012-06-21;2012-06-26;2012-06-26;"121//56 062/2012 KRÁLOVÉHRADECKÝ  KRAJ  - VOLBY ";20000;20000;"0023606f-e733-414a-82da-4cb7156e818b";1;20000.00;20000.00
1206200151;"Pardubický kraj";"02731-01";4111098074;"F";4111098074;20000;"CZK";2012-06-21;2012-06-21;2012-06-26;2012-06-26;"121//56 062/2012 PARDUBICKÝ  KRAJ  - VOLBY ";20000;20000;"0023606f-e733-414a-82da-4cb7156e818b";1;20000.00;20000.00
1206200152;"Kraj Vysočina";"04334-01";4111098074;"F";4111098074;20000;"CZK";2012-06-21;2012-06-21;2012-06-26;2012-06-26;"121//56 062/2012 VYSOČINA  KRAJ  - VOLBY ";20000;20000;"0023606f-e733-414a-82da-4cb7156e818b";1;20000.00;20000.00
1206200153;"Olomoucký kraj";"02729-01";4111098074;"F";4111098074;20000;"CZK";2012-06-21;2012-06-21;2012-06-26;2012-06-26;"121//56 062/2012 OLOMOUCKÝ   KRAJ  - VOLBY";20000;20000;"0023606f-e733-414a-82da-4cb7156e818b";1;20000.00;20000.00
1206200154;"ČESKÁ NÁRODNÍ BANKA";"00895-01";11201235;"F";11201235;990586,68;"CZK";2012-06-22;2012-06-25;2012-06-27;2012-06-27;"582/58 284 /2012 ČNB - ÚHRADA NÁKLADŮ S PŮJČKOU MMF";990586,68;990586,68;"0023606f-e733-414a-82da-4cb7156e818b";1;990586.68;990586.68
1206200155;"HLAVNÍ MĚSTO PRAHA";"00079-01";562882012;"F";562882012;5825674,18;"CZK";2012-06-21;2012-06-25;2012-06-27;2012-06-27;"121//56 288/2012 PRAHA -  FIN.ZÚČTOVÁNÍ 2011 ";5825674,18;5825674,18;"0023606f-e733-414a-82da-4cb7156e818b";1;5825674.18;5825674.18
1206200156;"Správa železniční dopravní cesty, státní organizace";"10018-01";446442012;"F";446442012;90766540,56;"CZK";2012-06-25;2012-06-26;2012-06-27;2012-06-27;"111/44 644/ 2012 SŽDC  - REALIZACE STÁTNÍ ZÁRUKY ";90766540,56;90766540,56;"0023606f-e733-414a-82da-4cb7156e818b";1;90766540.56;90766540.56
1206200157;"ČESKÁ NÁRODNÍ BANKA";"00895-01";11201288;"F";11201288;271079,05;"CZK";2012-07-02;2012-07-04;2012-07-04;2012-07-04;"582/62 245 /2012 ČNB - ÚHRADA NÁKLADŮ S PŮJČKOU MMF";271079,05;271079,05;"0023606f-e733-414a-82da-4cb7156e818b";1;271079.05;271079.05
1206200158;"Středočeský kraj";"04332-01";4111098008;"F";4111098008;1100000;"CZK";2012-06-29;2012-07-04;2012-07-12;2012-07-12;"121/56 373 /2012 STŘEDOČESKÝ   KRAJ  - výdaje na volbu prezidenta ČR";1100000;1100000;"0023606f-e733-414a-82da-4cb7156e818b";1;1100000.00;1100000.00
1206200159;"HLAVNÍ MĚSTO PRAHA";"00079-01";4111098008;"F";4111098008;1120000;"CZK";2012-06-29;2012-07-04;2012-07-12;2012-07-12;"121/56 373 /2012 Hlavní město PRAHA  - výdaje na volbu prezidenta ČR";1120000;1120000;"0023606f-e733-414a-82da-4cb7156e818b";1;1120000.00;1120000.00
1206200160;"Jihočeský kraj";"04535-01";4111098008;"F";4111098008;740000;"CZK";2012-06-29;2012-07-04;2012-07-12;2012-07-12;"121/56 373 /2012 JIHOČESKÝ   KRAJ  - výdaje na volbu prezidenta ČR";740000;740000;"0023606f-e733-414a-82da-4cb7156e818b";1;740000.00;740000.00
1206200161;"Plzeňský kraj";"04333-01";4111098008;"F";4111098008;900000;"CZK";2012-06-29;2012-07-04;2012-07-12;2012-07-12;"121/56 373 /2012 PLZEŃSKÝ   KRAJ  - výdaje na volbu prezidenta ČR";900000;900000;"0023606f-e733-414a-82da-4cb7156e818b";1;900000.00;900000.00
1206200162;"Karlovarský kraj";"02873-01";4111098008;"F";4111098008;280000;"CZK";2012-06-29;2012-07-04;2012-07-12;2012-07-12;"121/56 373 /2012 KARLOVARSKÝ   KRAJ  - výdaje na volbu prezidenta ČR";280000;280000;"0023606f-e733-414a-82da-4cb7156e818b";1;280000.00;280000.00
1206200163;"Ústecký kraj";"02875-01";4111098008;"F";4111098008;600000;"CZK";2012-06-29;2012-07-04;2012-07-12;2012-07-12;"121/56 373 /2012 ÚSTECKÝ   KRAJ  - výdaje na volbu prezidenta ČR";600000;600000;"0023606f-e733-414a-82da-4cb7156e818b";1;600000.00;600000.00
1206200164;"Liberecký kraj";"02874-01";4111098008;"F";4111098008;420000;"CZK";2012-06-29;2012-07-04;2012-07-12;2012-07-12;"121/56 373 /2012 LIBERECKÝ   KRAJ  - výdaje na volbu prezidenta ČR";420000;420000;"0023606f-e733-414a-82da-4cb7156e818b";1;420000.00;420000.00
1206200165;"Královéhradecký kraj";"04540-01";4111098008;"F";4111098008;700000;"CZK";2012-06-29;2012-07-04;2012-07-12;2012-07-12;"121/56 373 /2012 KRÁLOVÉHRADECKÝ   KRAJ  - výdaje na volbu prezidenta ČR";700000;700000;"0023606f-e733-414a-82da-4cb7156e818b";1;700000.00;700000.00
1206200166;"Pardubický kraj";"02731-01";4111098008;"F";4111098008;520000;"CZK";2012-06-29;2012-07-04;2012-07-12;2012-07-12;"121/56 373 /2012 PARDUBICKÝ   KRAJ  - výdaje na volbu prezidenta ČR";520000;520000;"0023606f-e733-414a-82da-4cb7156e818b";1;520000.00;520000.00
1206200167;"Kraj Vysočina";"04334-01";4111098008;"F";4111098008;520000;"CZK";2012-06-29;2012-07-04;2012-07-12;2012-07-12;"121/56 373 /2012 VYSOČINA   KRAJ  - výdaje na volbu prezidenta ČR";520000;520000;"0023606f-e733-414a-82da-4cb7156e818b";1;520000.00;520000.00
1206200168;"Jihomoravský kraj";"04536-01";4111098008;"F";4111098008;1240000;"CZK";2012-06-29;2012-07-04;2012-07-12;2012-07-12;"121/56 373 /2012 JIHOMORAVSKÝ   KRAJ  - výdaje na volbu prezidenta ČR";1240000;1240000;"0023606f-e733-414a-82da-4cb7156e818b";1;1240000.00;1240000.00
1206200169;"Olomoucký kraj";"02729-01";4111098008;"F";4111098008;400000;"CZK";2012-06-29;2012-07-04;2012-07-12;2012-07-12;"121/56 373 /2012 OLOMOUCKÝ   KRAJ  - výdaje na volbu prezidenta ČR";400000;400000;"0023606f-e733-414a-82da-4cb7156e818b";1;400000.00;400000.00
1206200170;"Zlínský kraj";"02872-01";4111098008;"F";4111098008;500000;"CZK";2012-06-29;2012-07-04;2012-07-12;2012-07-12;"121/56 373 /2012 ZLÍNSKÝ   KRAJ  - výdaje na volbu prezidenta ČR";500000;500000;"0023606f-e733-414a-82da-4cb7156e818b";1;500000.00;500000.00
1206200171;"Moravskoslezský kraj";"02730-01";4111098008;"F";4111098008;1060000;"CZK";2012-06-29;2012-07-04;2012-07-12;2012-07-12;"121/56 373 /2012 MORAVSKOSLEZSKÝ   KRAJ  - výdaje na volbu prezidenta ČR";1060000;1060000;"0023606f-e733-414a-82da-4cb7156e818b";1;1060000.00;1060000.00
1206200172;"Středočeský kraj";"04332-01";4111098008;"F";4111098008;100000;"CZK";2012-06-29;2012-07-04;2012-07-12;2012-07-12;"121/56 373 /2012 STŘEDOČESKÝ   KRAJ  - výdaje na volbu prezidenta ČR";100000;100000;"0023606f-e733-414a-82da-4cb7156e818b";1;100000.00;100000.00
1206200173;"Jihočeský kraj";"04535-01";4111098008;"F";4111098008;100000;"CZK";2012-06-29;2012-07-04;2012-07-12;2012-07-12;"121/56 373 /2012 JIHOČESKÝ   KRAJ  - výdaje na volbu prezidenta ČR";100000;100000;"0023606f-e733-414a-82da-4cb7156e818b";1;100000.00;100000.00
1206200174;"Plzeňský kraj";"04333-01";4111098008;"F";4111098008;100000;"CZK";2012-06-29;2012-07-04;2012-07-12;2012-07-12;"121/56 373 /2012 PLZEŃSKÝ   KRAJ  - výdaje na volbu prezidenta ČR";100000;100000;"0023606f-e733-414a-82da-4cb7156e818b";1;100000.00;100000.00
1206200175;"Karlovarský kraj";"02873-01";4111098008;"F";4111098008;100000;"CZK";2012-06-29;2012-07-04;2012-07-12;2012-07-12;"121/56 373 /2012 KARLOVARSKÝ   KRAJ  - výdaje na volbu prezidenta ČR";100000;100000;"0023606f-e733-414a-82da-4cb7156e818b";1;100000.00;100000.00
1206200176;"Ústecký kraj";"02875-01";4111098008;"F";4111098008;100000;"CZK";2012-06-29;2012-07-04;2012-07-12;2012-07-12;"121/56 373 /2012 ÚSTECKÝ   KRAJ  - výdaje na volbu prezidenta ČR";100000;100000;"0023606f-e733-414a-82da-4cb7156e818b";1;100000.00;100000.00
1206200177;"Liberecký kraj";"02874-01";4111098008;"F";4111098008;100000;"CZK";2012-06-29;2012-07-04;2012-07-12;2012-07-12;"121/56 373 /2012 LIBERECKÝ   KRAJ  - výdaje na volbu prezidenta ČR";100000;100000;"0023606f-e733-414a-82da-4cb7156e818b";1;100000.00;100000.00
1206200178;"Královéhradecký kraj";"04540-01";4111098008;"F";4111098008;100000;"CZK";2012-06-29;2012-07-04;2012-07-12;2012-07-12;"121/56 373 /2012 KRÁLOVÉHRADECKÝ   KRAJ  - výdaje na volbu prezidenta ČR";100000;100000;"0023606f-e733-414a-82da-4cb7156e818b";1;100000.00;100000.00
1206200179;"Pardubický kraj";"02731-01";4111098008;"F";4111098008;100000;"CZK";2012-06-29;2012-07-04;2012-07-12;2012-07-12;"121/56 373 /2012 PARDUBICKÝ   KRAJ  - výdaje na volbu prezidenta ČR";100000;100000;"0023606f-e733-414a-82da-4cb7156e818b";1;100000.00;100000.00
1206200180;"Kraj Vysočina";"04334-01";4111098008;"F";4111098008;100000;"CZK";2012-06-29;2012-07-04;2012-07-12;2012-07-12;"121/56 373 /2012 VYSOČINA   KRAJ  - výdaje na volbu prezidenta ČR";100000;100000;"0023606f-e733-414a-82da-4cb7156e818b";1;100000.00;100000.00
1206200181;"Jihomoravský kraj";"04536-01";4111098008;"F";4111098008;100000;"CZK";2012-06-29;2012-07-04;2012-07-12;2012-07-12;"121/56 373 /2012 JIHOMORAVSKÝ   KRAJ  - výdaje na volbu prezidenta ČR";100000;100000;"0023606f-e733-414a-82da-4cb7156e818b";1;100000.00;100000.00
1206200182;"Olomoucký kraj";"02729-01";4111098008;"F";4111098008;100000;"CZK";2012-06-29;2012-07-04;2012-07-12;2012-07-12;"121/56 373 /2012 OLOMOUCKÝ   KRAJ  - výdaje na volbu prezidenta ČR";100000;100000;"0023606f-e733-414a-82da-4cb7156e818b";1;100000.00;100000.00
1206200183;"Zlínský kraj";"02872-01";4111098008;"F";4111098008;100000;"CZK";2012-06-29;2012-07-04;2012-07-12;2012-07-12;"121/56 373 /2012 ZLÍNSKÝ   KRAJ  - výdaje na volbu prezidenta ČR";100000;100000;"0023606f-e733-414a-82da-4cb7156e818b";1;100000.00;100000.00
1206200184;"Moravskoslezský kraj";"02730-01";4111098008;"F";4111098008;100000;"CZK";2012-06-29;2012-07-04;2012-07-12;2012-07-12;"121/56 373 /2012 MORAVSKOSLEZSKÝ   KRAJ  - výdaje na volbu prezidenta ČR";100000;100000;"0023606f-e733-414a-82da-4cb7156e818b";1;100000.00;100000.00
1206200185;"Československá obchodní banka, a.s.";"02568-02";765002012;"F";765002012;3765218,99;"CZK";2012-07-11;2012-07-12;2012-07-13;2012-07-13;"906/76 500/2012 ČNB - PLATBA ZA VEDENÍ CIVLIL.VLÁD.ÚVĚRŮ  ZA 2.Q 2012";3765218,99;3765218,99;"0023606f-e733-414a-82da-4cb7156e818b";1;3765218.99;3765218.99
1206200186;"Československá obchodní banka, a.s.";"02568-01";1022331;"F";1022331;55594896,13;"CZK";2012-07-18;2012-07-19;2012-07-31;2012-07-31;"111/75 917/2012 ČSOB - ÚHRADA MAJ.ÚJMY - DBV ZA 1.POL.2012";55594896,13;55594896,13;"0023606f-e733-414a-82da-4cb7156e818b";1;55594896.13;55594896.13
1206200187;"Evropská komise GŘ Rozpočet";"04321-01";55150812;"F";55150812;2163490188;"CZK";2012-07-17;2012-07-17;2012-08-01;2012-08-01;"555/78 122/2012 EVROPSKÁ KOMISE - ODVODY DLE DPH A HND  SRPEN";2163490188;2163490188;"0023606f-e733-414a-82da-4cb7156e818b";1;2163490188.00;2163490188.00
1206200188;"Evropská komise GŘ Rozpočet";"04321-01";55140812;"F";55140812;455623411,6;"CZK";2012-07-17;2012-07-17;2012-08-01;2012-08-01;"555/78 122/2012 EVROPSKÁ KOMISE - ODVODY DLE DPH A HND SRPEN";455623411,6;455623411,6;"0023606f-e733-414a-82da-4cb7156e818b";1;455623411.60;455623411.60
1206200189;"VZP ČR";"04619-01";764382012;"F";764382012;4410240714;"CZK";2012-07-17;2012-07-18;2012-07-25;2012-07-25;"144/76 438 /2012 VZP - PLATBA NA 2012 SRPEN";4410240714;4410240714;"0023606f-e733-414a-82da-4cb7156e818b";1;4410240714.00;4410240714.00
1206200190;"Českomoravská záruční a rozvojová banka a.s.";"01943-01";765062012;"F";765062012;1782361,52;"CZK";2012-07-18;2012-07-20;2012-07-23;2012-07-23;"122/76 506/2012 ČMZRB - ODMĚNA";1782361,52;1782361,52;"0023606f-e733-414a-82da-4cb7156e818b";1;1782361.52;1782361.52
1206200191;"Českomoravská záruční a rozvojová banka a.s.";"01943-01";765062012;"F";765062012;12350592,7;"CZK";2012-07-18;2012-07-20;2012-07-23;2012-07-23;"122/76 506/2012 ČMZRB - ODMĚNA";12350592,7;12350592,7;"0023606f-e733-414a-82da-4cb7156e818b";1;12350592.70;12350592.70
1206200192;"ČESKÁ NÁRODNÍ BANKA";"00895-01";11201405;"F";11201405;4502965,15;"CZK";2012-07-23;2012-07-24;2012-07-26;2012-07-26;"582/79 565 /2012 ČNB - ÚHRADA NÁKLADŮ S PŮJČKOU MMF";4502965,15;4502965,15;"0023606f-e733-414a-82da-4cb7156e818b";1;4502965.15;4502965.15
1206200193;"ČESKÁ NÁRODNÍ BANKA";"00895-01";11201406;"F";11201406;375115,47;"CZK";2012-07-24;2012-07-30;2012-07-30;2012-07-30;"582/80 072/2012 ČNB - ÚHRADA NÁKLADŮ S PŮJČKOU MMF";375115,47;375115,47;"0023606f-e733-414a-82da-4cb7156e818b";1;375115.47;375115.47
1206200194;"ČESKÁ NÁRODNÍ BANKA";"00895-01";11201412;"F";11201412;1743865,69;"CZK";2012-07-27;2012-07-30;2012-07-31;2012-07-31;"582/80 459/2012 ČNB - ÚHRADA NÁKLADŮ S PŮJČKOU MMF";1743865,69;1743865,69;"0023606f-e733-414a-82da-4cb7156e818b";1;1743865.69;1743865.69
1206200195;"Pozemkový fond České republiky";"04602-01";799792012;"F";799792012;16000000;"CZK";2012-07-27;2012-07-31;2012-08-02;2012-08-02;"194/79 979/2012 POZEMKOVÝ FOND - VYÚČTOVÁNÍ NÁKLADŮ S PRODEJEM ST.ZEMĚDĚLSKÉ PŮDY";16000000;16000000;"0023606f-e733-414a-82da-4cb7156e818b";1;16000000.00;16000000.00
1206200196;"European Union";"06247-01";610392012;"F";610392012;58602825;"EUR";2012-07-27;2012-08-01;2012-08-08;2012-08-08;"583/61 039/2012 EVROPSKÁ KOMISE - ODVOD DO ROZVOJ.FONDU - PLATBA 2.SPLÁTKY";2295000;2295000;"82f598bf-e351-4e74-85a7-22c16952746c";1;58602825.00;58602825.00
1206200197;"ČESKÁ NÁRODNÍ BANKA";"00895-01";11201443;"F";11201443;426983,99;"CZK";2012-08-03;2012-08-06;2012-08-08;2012-08-08;"582/82 116/2012 ČNB - ÚHRADA NÁKLADŮ S PŮJČKOU MMF";426983,99;426983,99;"0023606f-e733-414a-82da-4cb7156e818b";1;426983.99;426983.99
1206200198;"Conseil de l Europe, Direction des Finances";"04621-01";825252012;"F";825252012;427304,55;"EUR";2012-08-06;2012-08-14;2012-08-15;2012-08-15;"201/82 525/2012 CEB -Rada Evropy  - roční členský příspěvek  za 16 902,87 EUR";16902,87;16902,87;"82f598bf-e351-4e74-85a7-22c16952746c";1;427304.55;427304.55
1206200199;"Penzijní fond České spořitelny, a.s.";"01065-01";829162012;"F";829162012;313413693,6;"CZK";2012-08-13;2012-08-15;2012-08-29;2012-08-29;"362/82 916 /2012 PF ČESKÉ SPOŘITELNY  - PŘÍSPĚVEK ZA 2.Q 2012";313413693,6;313413693,6;"0023606f-e733-414a-82da-4cb7156e818b";1;313413693.60;313413693.60
1206200200;"Penzijní fond České pojišťovny, a.s.";"01071-01";829162012;"F";829162012;374585837,6;"CZK";2012-08-13;2012-08-15;2012-08-29;2012-08-29;"362/82 916 /2012 PF ČESKÉ POJIŠTOVNY - PŘÍSPĚVEK ZA 2.Q 2012";374585837,6;374585837,6;"0023606f-e733-414a-82da-4cb7156e818b";1;374585837.60;374585837.60
